date,close,diff,open,high,low,volume
2010.02.19,7750.0,1010.0,6740.0,7750.0,6740.0,6224.0
2010.02.22,8910.0,1160.0,8910.0,8910.0,8910.0,2094.0
2010.02.23,10200.0,1290.0,10200.0,10200.0,10200.0,110.0
2010.02.24,11700.0,1500.0,11700.0,11700.0,11700.0,19470.0
2010.02.25,13450.0,1750.0,13450.0,13450.0,13450.0,450.0
2010.02.26,15450.0,2000.0,15450.0,15450.0,15450.0,301.0
2010.03.02,17750.0,2300.0,17750.0,17750.0,17750.0,286.0
2010.03.03,20400.0,2650.0,20400.0,20400.0,20050.0,42733.0
2010.03.04,23450.0,3050.0,23450.0,23450.0,23450.0,2333.0
2010.03.05,26950.0,3500.0,26950.0,26950.0,26950.0,1870.0
2010.03.08,30950.0,4000.0,30950.0,30950.0,30950.0,1451.0
2010.03.09,35550.0,4600.0,35550.0,35550.0,35550.0,1371.0
2010.03.10,40850.0,5300.0,40850.0,40850.0,36500.0,73805.0
2010.03.11,46950.0,6100.0,45800.0,46950.0,43000.0,12361.0
2010.03.12,53900.0,6950.0,53900.0,53900.0,53900.0,7258.0
2010.03.15,61900.0,8000.0,61900.0,61900.0,61900.0,2724.0
2010.03.16,71100.0,9200.0,71100.0,71100.0,67000.0,21881.0
2010.03.17,71100.0,0.0,0.0,0.0,0.0,0.0
2010.03.18,60500.0,10600.0,73500.0,77000.0,60500.0,18853.0
2010.03.19,51500.0,9000.0,51500.0,51500.0,51500.0,1242.0
2010.03.22,59200.0,7700.0,52000.0,59200.0,52000.0,32633.0
2010.03.23,68000.0,8800.0,68000.0,68000.0,65100.0,15232.0
2010.03.24,78200.0,10200.0,73000.0,78200.0,61200.0,112100.0
2010.03.25,89900.0,11700.0,84000.0,89900.0,83500.0,16465.0
2010.03.26,103000.0,13100.0,98000.0,103000.0,98000.0,57886.0
2010.03.29,103000.0,0.0,0.0,0.0,0.0,0.0
2010.03.30,118000.0,15000.0,118000.0,118000.0,118000.0,1446.0
2010.03.31,135500.0,17500.0,135500.0,135500.0,135500.0,845.0
2010.04.01,155500.0,20000.0,155500.0,155500.0,155500.0,1720.0
2010.04.02,178500.0,23000.0,178500.0,178500.0,132500.0,127775.0
2010.04.05,178500.0,0.0,0.0,0.0,0.0,0.0
2010.04.06,152000.0,26500.0,167500.0,203000.0,152000.0,207836.0
2010.04.07,129500.0,22500.0,129500.0,129500.0,129500.0,3266.0
2010.04.08,120000.0,9500.0,110500.0,146000.0,110500.0,485536.0
2010.04.09,107500.0,12500.0,126000.0,127000.0,104500.0,261116.0
2010.04.12,95000.0,12500.0,110000.0,112000.0,95000.0,219813.0
2010.04.13,100000.0,5000.0,98000.0,109000.0,96500.0,412949.0
2010.04.14,85000.0,15000.0,99000.0,99000.0,85000.0,178376.0
2010.04.15,72300.0,12700.0,73300.0,76000.0,72300.0,58897.0
2010.04.16,71800.0,500.0,66700.0,77300.0,66200.0,385074.0
2010.04.19,82300.0,10500.0,72200.0,82500.0,72200.0,302168.0
2010.04.20,71800.0,10500.0,85400.0,85400.0,70500.0,203013.0
2010.04.21,72500.0,700.0,72700.0,76900.0,71900.0,87012.0
2010.04.22,72200.0,300.0,74000.0,74800.0,71100.0,51520.0
2010.04.23,62300.0,9900.0,72500.0,73500.0,61600.0,106815.0
