date,close,diff,open,high,low,volume
1999.01.06,40250.0,40250.0,40250.0,40250.0,40250.0,0.0
1999.01.07,46250.0,6000.0,46250.0,46250.0,46250.0,60.0
1999.01.08,53100.0,6850.0,53100.0,53100.0,53100.0,23180.0
1999.01.11,61000.0,7900.0,60900.0,61000.0,59000.0,155260.0
1999.01.12,61100.0,100.0,64000.0,64500.0,57000.0,91590.0
1999.01.13,60000.0,1100.0,60900.0,62700.0,60000.0,30330.0
1999.01.14,60000.0,0.0,57500.0,61000.0,57500.0,28840.0
1999.01.15,60900.0,900.0,60000.0,61500.0,60000.0,13100.0
1999.01.18,66500.0,5600.0,61500.0,69900.0,61500.0,58970.0
1999.01.19,66200.0,300.0,65100.0,66800.0,64100.0,22620.0
1999.01.20,64800.0,1400.0,64900.0,67000.0,64600.0,21520.0
1999.01.21,61000.0,3800.0,66000.0,66000.0,60100.0,27250.0
1999.01.22,59500.0,1500.0,60000.0,61000.0,58800.0,13690.0
1999.01.25,56900.0,2600.0,60000.0,60000.0,56200.0,5990.0
1999.01.26,57500.0,600.0,57500.0,60000.0,57100.0,9190.0
1999.01.27,62000.0,4500.0,57500.0,62000.0,57500.0,9930.0
1999.01.28,62000.0,0.0,62500.0,62500.0,61000.0,8380.0
1999.01.29,62000.0,0.0,62500.0,62500.0,60600.0,9070.0
1999.02.01,62000.0,0.0,62000.0,62500.0,60000.0,8500.0
1999.02.02,61000.0,1000.0,60700.0,62000.0,60700.0,6440.0
1999.02.03,60500.0,500.0,61500.0,61800.0,60200.0,7500.0
1999.02.04,60000.0,500.0,60000.0,60700.0,59400.0,7260.0
1999.02.05,60000.0,0.0,60100.0,60500.0,59300.0,2340.0
1999.02.08,59700.0,300.0,61000.0,61500.0,59500.0,6160.0
1999.02.09,59900.0,200.0,59000.0,60000.0,58000.0,3890.0
1999.02.10,59200.0,700.0,60200.0,60200.0,58100.0,9510.0
1999.02.11,59500.0,300.0,60800.0,60800.0,59100.0,1880.0
1999.02.12,60000.0,500.0,59500.0,60800.0,59500.0,4610.0
1999.02.18,59900.0,100.0,59100.0,59900.0,59000.0,1780.0
1999.02.19,58800.0,1100.0,57000.0,59000.0,57000.0,1200.0
1999.02.22,58500.0,300.0,58000.0,59500.0,58000.0,2290.0
1999.02.23,58900.0,400.0,58500.0,59800.0,58500.0,13610.0
1999.02.24,58000.0,900.0,58200.0,58900.0,58000.0,2070.0
1999.02.25,57000.0,1000.0,56500.0,57100.0,56000.0,2540.0
1999.02.26,59900.0,2900.0,57000.0,59900.0,57000.0,3780.0
1999.03.02,59100.0,800.0,60000.0,60900.0,59100.0,6880.0
1999.03.03,59100.0,0.0,59000.0,59500.0,59000.0,3690.0
1999.03.04,60500.0,1400.0,59600.0,60500.0,59200.0,3320.0
1999.03.05,60000.0,500.0,59500.0,60500.0,59500.0,1860.0
1999.03.08,60700.0,700.0,59200.0,60700.0,59200.0,3340.0
1999.03.09,59200.0,1500.0,59600.0,59600.0,59200.0,1090.0
1999.03.10,59000.0,200.0,59000.0,59700.0,58500.0,3840.0
1999.03.11,60000.0,1000.0,59000.0,61000.0,59000.0,7700.0
